mode;seed;dataset;optimizer;index
macro;79;cs;RL;35679
macro;79;cs;RL;85303
macro;79;cs;RL;17640
macro;79;cs;RL;1061
macro;79;cs;RL;13232
macro;79;cs;RL;84285
macro;79;cs;RL;20270
macro;79;cs;RL;43632
macro;79;cs;RL;33992
macro;79;cs;RL;54153
macro;79;cs;RL;20590
macro;79;cs;RL;77778
macro;79;cs;RL;62030
macro;79;cs;RL;40801
macro;79;cs;RL;9366
macro;79;cs;RL;9241
macro;79;cs;RL;54900
macro;79;cs;RL;20638
macro;79;cs;RL;73346
macro;79;cs;RL;86110
macro;79;cs;RL;12840
macro;79;cs;RL;32615
macro;79;cs;RL;43839
macro;79;cs;RL;45581
macro;79;cs;RL;82173
macro;79;cs;RL;59360
macro;79;cs;RL;80842
macro;79;cs;RL;24551
macro;79;cs;RL;79895
macro;79;cs;RL;19514
macro;79;cs;RL;39781
macro;79;cs;RL;7884
macro;79;cs;RL;1141
macro;79;cs;RL;83776
macro;79;cs;RL;21537
macro;79;cs;RL;6229
macro;79;cs;RL;77944
macro;79;cs;RL;67783
macro;79;cs;RL;58643
macro;79;cs;RL;3787
macro;79;cs;RL;24422
macro;79;cs;RL;48503
macro;79;cs;RL;31519
macro;79;cs;RL;43687
macro;79;cs;RL;61179
macro;79;cs;RL;26971
macro;79;cs;RL;67914
macro;79;cs;RL;2888
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;79768
macro;79;cs;RL;74077
macro;79;cs;RL;58282
macro;79;cs;RL;64725
macro;79;cs;RL;80745
macro;79;cs;RL;1525
macro;79;cs;RL;86769
macro;79;cs;RL;70842
macro;79;cs;RL;82707
macro;79;cs;RL;16032
macro;79;cs;RL;5109
macro;79;cs;RL;80811
macro;79;cs;RL;14014
macro;79;cs;RL;43891
macro;79;cs;RL;41162
macro;79;cs;RL;61599
macro;79;cs;RL;56260
macro;79;cs;RL;45499
macro;79;cs;RL;22009
macro;79;cs;RL;50712
macro;79;cs;RL;9299
macro;79;cs;RL;76543
macro;79;cs;RL;56997
macro;79;cs;RL;59736
macro;79;cs;RL;43599
macro;79;cs;RL;13749
macro;79;cs;RL;31732
macro;79;cs;RL;13415
macro;79;cs;RL;88438
macro;79;cs;RL;56661
macro;79;cs;RL;55260
macro;79;cs;RL;50781
macro;79;cs;RL;8076
macro;79;cs;RL;42974
macro;79;cs;RL;78669
macro;79;cs;RL;44649
macro;79;cs;RL;40999
macro;79;cs;RL;76208
macro;79;cs;RL;75360
macro;79;cs;RL;59922
macro;79;cs;RL;32684
macro;79;cs;RL;80688
macro;79;cs;RL;4014
macro;79;cs;RL;30653
macro;79;cs;RL;15368
macro;79;cs;RL;51913
macro;79;cs;RL;79846
macro;79;cs;RL;62188
macro;79;cs;RL;11907
macro;79;cs;RL;45061
macro;79;cs;RL;18935
macro;79;cs;RL;52315
macro;79;cs;RL;32372
macro;79;cs;RL;13594
macro;79;cs;RL;7747
macro;79;cs;RL;42302
macro;79;cs;RL;62189
macro;79;cs;RL;9535
macro;79;cs;RL;14765
macro;79;cs;RL;61758
macro;79;cs;RL;82513
macro;79;cs;RL;80131
macro;79;cs;RL;70324
macro;79;cs;RL;61592
macro;79;cs;RL;41251
macro;79;cs;RL;21720
macro;79;cs;RL;71484
macro;79;cs;RL;26966
macro;79;cs;RL;43918
macro;79;cs;RL;9007
macro;79;cs;RL;23311
macro;79;cs;RL;43071
macro;79;cs;RL;63205
macro;79;cs;RL;71042
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;82266
macro;79;cs;RL;46425
macro;79;cs;RL;7639
macro;79;cs;RL;58790
macro;79;cs;RL;32210
macro;79;cs;RL;79276
macro;79;cs;RL;45493
macro;79;cs;RL;16158
macro;79;cs;RL;77673
macro;79;cs;RL;24472
macro;79;cs;RL;80189
macro;79;cs;RL;15380
macro;79;cs;RL;58365
macro;79;cs;RL;39903
macro;79;cs;RL;74749
macro;79;cs;RL;4846
macro;79;cs;RL;44036
macro;79;cs;RL;50070
macro;79;cs;RL;25926
macro;79;cs;RL;47681
macro;79;cs;RL;51823
macro;79;cs;RL;19726
macro;79;cs;RL;12758
macro;79;cs;RL;48577
macro;79;cs;RL;33111
macro;79;cs;RL;36384
macro;79;cs;RL;37055
macro;79;cs;RL;59023
macro;79;cs;RL;38426
macro;79;cs;RL;22190
macro;79;cs;RL;77802
macro;79;cs;RL;33084
macro;79;cs;RL;38936
macro;79;cs;RL;45231
macro;79;cs;RL;49649
macro;79;cs;RL;73474
macro;79;cs;RL;38657
macro;79;cs;RL;14067
macro;79;cs;RL;41939
macro;79;cs;RL;48403
macro;79;cs;RL;43822
macro;79;cs;RL;729
macro;79;cs;RL;70401
macro;79;cs;RL;50751
macro;79;cs;RL;25629
macro;79;cs;RL;86265
macro;79;cs;RL;7268
macro;79;cs;RL;53894
macro;79;cs;RL;68303
macro;79;cs;RL;89271
macro;79;cs;RL;30871
macro;79;cs;RL;6271
macro;79;cs;RL;13389
macro;79;cs;RL;69410
macro;79;cs;RL;43785
macro;79;cs;RL;89153
macro;79;cs;RL;30347
macro;79;cs;RL;87624
macro;79;cs;RL;80434
macro;79;cs;RL;40565
macro;79;cs;RL;71779
macro;79;cs;RL;21750
macro;79;cs;RL;10002
macro;79;cs;RL;63277
macro;79;cs;RL;60409
macro;79;cs;RL;23579
macro;79;cs;RL;58657
macro;79;cs;RL;70470
macro;79;cs;RL;58107
macro;79;cs;RL;62081
macro;79;cs;RL;35572
macro;79;cs;RL;37501
macro;79;cs;RL;83859
macro;79;cs;RL;26287
macro;79;cs;RL;6580
macro;79;cs;RL;89104
macro;79;cs;RL;20301
macro;79;cs;RL;10899
macro;79;cs;RL;15608
macro;79;cs;RL;32545
macro;79;cs;RL;20427
macro;79;cs;RL;18500
macro;79;cs;RL;78243
macro;79;cs;RL;48937
macro;79;cs;RL;61695
macro;79;cs;RL;56696
macro;79;cs;RL;74315
macro;79;cs;RL;56489
macro;79;cs;RL;20850
macro;79;cs;RL;15506
macro;79;cs;RL;59006
macro;79;cs;RL;68080
macro;79;cs;RL;567
macro;79;cs;RL;11961
macro;79;cs;RL;80862
macro;79;cs;RL;27506
macro;79;cs;RL;30570
macro;79;cs;RL;51249
macro;79;cs;RL;12559
macro;79;cs;RL;65952
macro;79;cs;RL;21092
macro;79;cs;RL;58407
macro;79;cs;RL;32546
macro;79;cs;RL;26531
macro;79;cs;RL;39232
macro;79;cs;RL;77891
macro;79;cs;RL;2303
macro;79;cs;RL;39641
macro;79;cs;RL;58425
macro;79;cs;RL;46483
macro;79;cs;RL;36134
macro;79;cs;RL;69451
macro;79;cs;RL;81248
macro;79;cs;RL;3859
macro;79;cs;RL;53637
macro;79;cs;RL;4352
macro;79;cs;RL;9388
macro;79;cs;RL;29498
macro;79;cs;RL;76967
macro;79;cs;RL;299
macro;79;cs;RL;35700
macro;79;cs;RL;36435
macro;79;cs;RL;51258
macro;79;cs;RL;26377
macro;79;cs;RL;80185
macro;79;cs;RL;58898
macro;79;cs;RL;73972
macro;79;cs;RL;48654
macro;79;cs;RL;45936
macro;79;cs;RL;70928
macro;79;cs;RL;52470
macro;79;cs;RL;22294
macro;79;cs;RL;38346
macro;79;cs;RL;74752
macro;79;cs;RL;67434
macro;79;cs;RL;35696
macro;79;cs;RL;74164
macro;79;cs;RL;36032
macro;79;cs;RL;49283
macro;79;cs;RL;33794
macro;79;cs;RL;86486
macro;79;cs;RL;73415
macro;79;cs;RL;87223
macro;79;cs;RL;35023
macro;79;cs;RL;45599
macro;79;cs;RL;49904
macro;79;cs;RL;30254
macro;79;cs;RL;60131
macro;79;cs;RL;37218
macro;79;cs;RL;23004
macro;79;cs;RL;4102
macro;79;cs;RL;58456
macro;79;cs;RL;24397
macro;79;cs;RL;41778
macro;79;cs;RL;30260
macro;79;cs;RL;41101
macro;79;cs;RL;56248
macro;79;cs;RL;36350
macro;79;cs;RL;38415
macro;79;cs;RL;87871
macro;79;cs;RL;23562
macro;79;cs;RL;60695
macro;79;cs;RL;52414
macro;79;cs;RL;48051
macro;79;cs;RL;74600
macro;79;cs;RL;75150
macro;79;cs;RL;50999
macro;79;cs;RL;51218
macro;79;cs;RL;83433
macro;79;cs;RL;63467
macro;79;cs;RL;28632
macro;79;cs;RL;36525
macro;79;cs;RL;37973
macro;79;cs;RL;76925
macro;79;cs;RL;87366
macro;79;cs;RL;56222
macro;79;cs;RL;16546
macro;79;cs;RL;51668
macro;79;cs;RL;79935
macro;79;cs;RL;88446
macro;79;cs;RL;37696
macro;79;cs;RL;50589
macro;79;cs;RL;50589
macro;79;cs;RL;36811
macro;79;cs;RL;20439
macro;79;cs;RL;30140
macro;79;cs;RL;19539
macro;79;cs;RL;37134
macro;79;cs;RL;22610
macro;79;cs;RL;44537
macro;79;cs;RL;67966
macro;79;cs;RL;65770
macro;79;cs;RL;83456
macro;79;cs;RL;54170
macro;79;cs;RL;953
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;82671
macro;79;cs;RL;58542
macro;79;cs;RL;50931
macro;79;cs;RL;78018
macro;79;cs;RL;53457
macro;79;cs;RL;52654
macro;79;cs;RL;13407
macro;79;cs;RL;75433
macro;79;cs;RL;73862
macro;79;cs;RL;68904
macro;79;cs;RL;84410
macro;79;cs;RL;29898
macro;79;cs;RL;23030
macro;79;cs;RL;83275
macro;79;cs;RL;57845
macro;79;cs;RL;66014
macro;79;cs;RL;46444
macro;79;cs;RL;71528
macro;79;cs;RL;36472
macro;79;cs;RL;9724
macro;79;cs;RL;13585
macro;79;cs;RL;21623
macro;79;cs;RL;63255
macro;79;cs;RL;4641
macro;79;cs;RL;53723
macro;79;cs;RL;8369
macro;79;cs;RL;33976
macro;79;cs;RL;17622
macro;79;cs;RL;87235
macro;79;cs;RL;39092
macro;79;cs;RL;61838
macro;79;cs;RL;8347
macro;79;cs;RL;36669
macro;79;cs;RL;55736
macro;79;cs;RL;26950
macro;79;cs;RL;8116
macro;79;cs;RL;81943
macro;79;cs;RL;23088
macro;79;cs;RL;3094
macro;79;cs;RL;42245
macro;79;cs;RL;49004
macro;79;cs;RL;5993
macro;79;cs;RL;10524
macro;79;cs;RL;41627
macro;79;cs;RL;18266
macro;79;cs;RL;59000
macro;79;cs;RL;6237
macro;79;cs;RL;56355
macro;79;cs;RL;13549
macro;79;cs;RL;41473
macro;79;cs;RL;71115
macro;79;cs;RL;70264
macro;79;cs;RL;50797
macro;79;cs;RL;20643
macro;79;cs;RL;19952
macro;79;cs;RL;22897
macro;79;cs;RL;54395
macro;79;cs;RL;35009
macro;79;cs;RL;14136
macro;79;cs;RL;60403
macro;79;cs;RL;71289
macro;79;cs;RL;19924
macro;79;cs;RL;53879
macro;79;cs;RL;23656
macro;79;cs;RL;86482
macro;79;cs;RL;73731
macro;79;cs;RL;82715
macro;79;cs;RL;37521
macro;79;cs;RL;47896
macro;79;cs;RL;36640
macro;79;cs;RL;73427
macro;79;cs;RL;62389
macro;79;cs;RL;44079
macro;79;cs;RL;53436
macro;79;cs;RL;86763
macro;79;cs;RL;74430
macro;79;cs;RL;29535
macro;79;cs;RL;20991
macro;79;cs;RL;17265
macro;79;cs;RL;42777
macro;79;cs;RL;72168
macro;79;cs;RL;54559
macro;79;cs;RL;73208
macro;79;cs;RL;67318
macro;79;cs;RL;43663
macro;79;cs;RL;80260
macro;79;cs;RL;26195
macro;79;cs;RL;51696
macro;79;cs;RL;78509
macro;79;cs;RL;35471
macro;79;cs;RL;41451
macro;79;cs;RL;17824
macro;79;cs;RL;47022
macro;79;cs;RL;23316
macro;79;cs;RL;44149
macro;79;cs;RL;80712
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;53858
macro;79;cs;RL;29776
macro;79;cs;RL;68801
macro;79;cs;RL;54162
macro;79;cs;RL;23843
macro;79;cs;RL;45796
macro;79;cs;RL;26949
macro;79;cs;RL;15181
macro;79;cs;RL;41792
macro;79;cs;RL;71057
macro;79;cs;RL;3339
macro;79;cs;RL;1725
macro;79;cs;RL;70332
macro;79;cs;RL;26973
macro;79;cs;RL;40123
macro;79;cs;RL;20996
macro;79;cs;RL;13755
macro;79;cs;RL;21139
macro;79;cs;RL;4274
macro;79;cs;RL;4482
macro;79;cs;RL;30969
macro;79;cs;RL;29798
macro;79;cs;RL;6487
macro;79;cs;RL;6938
macro;79;cs;RL;58975
macro;79;cs;RL;84270
macro;79;cs;RL;26953
macro;79;cs;RL;25264
macro;79;cs;RL;49709
macro;79;cs;RL;45118
macro;79;cs;RL;58881
macro;79;cs;RL;62152
macro;79;cs;RL;50178
macro;79;cs;RL;54161
macro;79;cs;RL;24084
macro;79;cs;RL;89114
macro;79;cs;RL;58697
macro;79;cs;RL;74323
macro;79;cs;RL;56405
macro;79;cs;RL;27895
macro;79;cs;RL;57008
macro;79;cs;RL;34947
macro;79;cs;RL;65215
macro;79;cs;RL;55918
macro;79;cs;RL;69295
macro;79;cs;RL;3689
macro;79;cs;RL;11551
macro;79;cs;RL;88507
macro;79;cs;RL;69598
macro;79;cs;RL;18151
macro;79;cs;RL;32361
macro;79;cs;RL;77145
macro;79;cs;RL;58882
macro;79;cs;RL;4370
macro;79;cs;RL;12784
macro;79;cs;RL;12784
macro;79;cs;RL;4506
macro;79;cs;RL;28982
macro;79;cs;RL;89359
macro;79;cs;RL;26681
macro;79;cs;RL;62797
macro;79;cs;RL;73137
macro;79;cs;RL;46980
macro;79;cs;RL;38547
macro;79;cs;RL;30800
macro;79;cs;RL;53835
macro;79;cs;RL;29592
macro;79;cs;RL;12917
macro;79;cs;RL;82024
macro;79;cs;RL;10677
macro;79;cs;RL;691
macro;79;cs;RL;66404
macro;79;cs;RL;46919
macro;79;cs;RL;7958
macro;79;cs;RL;22172
macro;79;cs;RL;13914
macro;79;cs;RL;29867
macro;79;cs;RL;13570
macro;79;cs;RL;50143
macro;79;cs;RL;5
macro;79;cs;RL;62825
macro;79;cs;RL;12777
macro;79;cs;RL;20383
macro;79;cs;RL;51886
macro;79;cs;RL;51586
macro;79;cs;RL;9468
macro;79;cs;RL;4566
macro;79;cs;RL;23035
macro;79;cs;RL;77341
macro;79;cs;RL;87220
macro;79;cs;RL;21082
macro;79;cs;RL;73949
macro;79;cs;RL;6473
macro;79;cs;RL;23548
macro;79;cs;RL;74874
macro;79;cs;RL;22875
macro;79;cs;RL;30977
macro;79;cs;RL;74059
macro;79;cs;RL;74193
macro;79;cs;RL;41830
macro;79;cs;RL;64748
macro;79;cs;RL;69998
macro;79;cs;RL;87036
macro;79;cs;RL;64151
macro;79;cs;RL;78953
macro;79;cs;RL;41864
macro;79;cs;RL;8412
macro;79;cs;RL;52446
macro;79;cs;RL;10910
macro;79;cs;RL;87554
macro;79;cs;RL;73848
macro;79;cs;RL;38303
macro;79;cs;RL;72584
macro;79;cs;RL;25364
macro;79;cs;RL;73211
macro;79;cs;RL;807
macro;79;cs;RL;29560
macro;79;cs;RL;62650
macro;79;cs;RL;68796
macro;79;cs;RL;74601
macro;79;cs;RL;55070
macro;79;cs;RL;18455
macro;79;cs;RL;43569
macro;79;cs;RL;8075
macro;79;cs;RL;41485
macro;79;cs;RL;77420
macro;79;cs;RL;8667
macro;79;cs;RL;77149
macro;79;cs;RL;71390
macro;79;cs;RL;24270
macro;79;cs;RL;76550
macro;79;cs;RL;87202
macro;79;cs;RL;56314
macro;79;cs;RL;48805
macro;79;cs;RL;70756
macro;79;cs;RL;30671
macro;79;cs;RL;49305
macro;79;cs;RL;64034
macro;79;cs;RL;23597
macro;79;cs;RL;43363
macro;79;cs;RL;43932
macro;79;cs;RL;51627
macro;79;cs;RL;89177
macro;79;cs;RL;41563
macro;79;cs;RL;18270
macro;79;cs;RL;41594
macro;79;cs;RL;16252
macro;79;cs;RL;27938
macro;79;cs;RL;70862
macro;79;cs;RL;78160
macro;79;cs;RL;493
macro;79;cs;RL;74320
macro;79;cs;RL;29476
macro;79;cs;RL;77517
macro;79;cs;RL;46249
macro;79;cs;RL;15182
macro;79;cs;RL;40787
macro;79;cs;RL;18424
macro;79;cs;RL;63200
macro;79;cs;RL;26991
macro;79;cs;RL;58903
macro;79;cs;RL;41776
macro;79;cs;RL;79315
macro;79;cs;RL;18791
macro;79;cs;RL;23899
macro;79;cs;RL;82075
macro;79;cs;RL;50269
macro;79;cs;RL;66015
macro;79;cs;RL;28622
macro;79;cs;RL;40684
macro;79;cs;RL;46856
macro;79;cs;RL;63370
macro;79;cs;RL;73363
macro;79;cs;RL;70986
macro;79;cs;RL;83274
macro;79;cs;RL;64315
macro;79;cs;RL;11445
macro;79;cs;RL;41651
macro;79;cs;RL;20704
macro;79;cs;RL;4344
macro;79;cs;RL;75607
macro;79;cs;RL;1349
macro;79;cs;RL;46266
macro;79;cs;RL;41628
macro;79;cs;RL;64500
macro;79;cs;RL;27718
macro;79;cs;RL;53437
macro;79;cs;RL;78837
macro;79;cs;RL;37524
macro;79;cs;RL;38047
macro;79;cs;RL;17310
macro;79;cs;RL;71009
macro;79;cs;RL;51172
macro;79;cs;RL;23600
macro;79;cs;RL;23600
macro;79;cs;RL;72911
macro;79;cs;RL;56861
macro;79;cs;RL;26529
macro;79;cs;RL;86817
macro;79;cs;RL;65812
macro;79;cs;RL;85135
macro;79;cs;RL;38174
macro;79;cs;RL;66330
macro;79;cs;RL;55851
macro;79;cs;RL;4438
macro;79;cs;RL;62452
macro;79;cs;RL;77258
macro;79;cs;RL;74431
macro;79;cs;RL;74431
macro;79;cs;RL;55841
macro;79;cs;RL;26680
macro;79;cs;RL;18361
macro;79;cs;RL;20685
macro;79;cs;RL;17749
macro;79;cs;RL;21632
macro;79;cs;RL;40163
macro;79;cs;RL;17995
macro;79;cs;RL;75932
macro;79;cs;RL;49005
macro;79;cs;RL;5894
macro;79;cs;RL;38010
macro;79;cs;RL;12570
macro;79;cs;RL;36879
macro;79;cs;RL;50292
macro;79;cs;RL;79423
macro;79;cs;RL;27203
macro;79;cs;RL;34374
macro;79;cs;RL;70734
macro;79;cs;RL;73742
macro;79;cs;RL;31293
macro;79;cs;RL;12759
macro;79;cs;RL;31529
macro;79;cs;RL;72092
macro;79;cs;RL;45828
macro;79;cs;RL;87218
macro;79;cs;RL;31301
macro;79;cs;RL;1833
macro;79;cs;RL;7479
macro;79;cs;RL;25613
macro;79;cs;RL;40703
macro;79;cs;RL;13578
macro;79;cs;RL;11412
macro;79;cs;RL;1294
macro;79;cs;RL;74609
macro;79;cs;RL;73535
macro;79;cs;RL;18463
macro;79;cs;RL;29912
macro;79;cs;RL;71629
macro;79;cs;RL;27824
macro;79;cs;RL;1185
macro;79;cs;RL;43380
macro;79;cs;RL;70475
macro;79;cs;RL;17613
macro;79;cs;RL;46886
macro;79;cs;RL;74253
macro;79;cs;RL;58363
macro;79;cs;RL;50180
macro;79;cs;RL;80814
macro;79;cs;RL;23259
macro;79;cs;RL;1832
macro;79;cs;RL;60783
macro;79;cs;RL;12222
macro;79;cs;RL;23
macro;79;cs;RL;58900
macro;79;cs;RL;51171
macro;79;cs;RL;21279
macro;79;cs;RL;85507
macro;79;cs;RL;54232
macro;79;cs;RL;21704
macro;79;cs;RL;73117
macro;79;cs;RL;88
macro;79;cs;RL;82822
macro;79;cs;RL;28770
macro;79;cs;RL;13944
macro;79;cs;RL;63758
macro;79;cs;RL;38464
macro;79;cs;RL;86003
macro;79;cs;RL;85903
macro;79;cs;RL;56044
macro;79;cs;RL;87358
macro;79;cs;RL;47124
macro;79;cs;RL;87253
macro;79;cs;RL;23426
macro;79;cs;RL;18007
macro;79;cs;RL;8359
macro;79;cs;RL;50683
macro;79;cs;RL;34363
macro;79;cs;RL;39381
macro;79;cs;RL;56341
macro;79;cs;RL;50612
macro;79;cs;RL;46271
macro;79;cs;RL;78871
macro;79;cs;RL;14256
macro;79;cs;RL;63701
macro;79;cs;RL;43383
macro;79;cs;RL;2104
macro;79;cs;RL;77501
macro;79;cs;RL;51003
macro;79;cs;RL;12754
macro;79;cs;RL;3999
macro;79;cs;RL;50079
macro;79;cs;RL;67792
macro;79;cs;RL;70653
macro;79;cs;RL;60514
macro;79;cs;RL;23651
macro;79;cs;RL;30094
macro;79;cs;RL;49299
macro;79;cs;RL;18107
macro;79;cs;RL;86344
macro;79;cs;RL;73743
macro;79;cs;RL;77547
macro;79;cs;RL;80043
macro;79;cs;RL;62926
macro;79;cs;RL;62232
macro;79;cs;RL;77581
macro;79;cs;RL;58017
macro;79;cs;RL;58807
macro;79;cs;RL;51532
macro;79;cs;RL;70145
macro;79;cs;RL;59001
macro;79;cs;RL;37154
macro;79;cs;RL;30022
macro;79;cs;RL;987
macro;79;cs;RL;89457
macro;79;cs;RL;32102
macro;79;cs;RL;62200
macro;79;cs;RL;62910
macro;79;cs;RL;13571
macro;79;cs;RL;55724
macro;79;cs;RL;26694
macro;79;cs;RL;34940
macro;79;cs;RL;70647
macro;79;cs;RL;75282
macro;79;cs;RL;13750
macro;79;cs;RL;85983
macro;79;cs;RL;11380
macro;79;cs;RL;15501
macro;79;cs;RL;176
macro;79;cs;RL;56136
macro;79;cs;RL;50626
macro;79;cs;RL;85891
macro;79;cs;RL;6157
macro;79;cs;RL;56594
macro;79;cs;RL;79333
macro;79;cs;RL;26631
macro;79;cs;RL;65880
macro;79;cs;RL;56365
macro;79;cs;RL;82683
macro;79;cs;RL;50946
macro;79;cs;RL;4406
macro;79;cs;RL;50039
macro;79;cs;RL;37982
macro;79;cs;RL;74485
macro;79;cs;RL;54483
macro;79;cs;RL;80259
macro;79;cs;RL;80259
macro;79;cs;RL;46909
macro;79;cs;RL;26929
macro;79;cs;RL;18054
macro;79;cs;RL;52383
macro;79;cs;RL;25709
macro;79;cs;RL;62416
macro;79;cs;RL;50261
macro;79;cs;RL;26810
macro;79;cs;RL;41001
macro;79;cs;RL;8880
macro;79;cs;RL;70826
macro;79;cs;RL;1184
macro;79;cs;RL;88815
macro;79;cs;RL;79054
macro;79;cs;RL;79179
macro;79;cs;RL;77423
macro;79;cs;RL;23535
macro;79;cs;RL;18109
macro;79;cs;RL;32098
macro;79;cs;RL;73926
macro;79;cs;RL;60027
macro;79;cs;RL;62263
macro;79;cs;RL;74533
macro;79;cs;RL;55839
macro;79;cs;RL;61973
macro;79;cs;RL;37086
macro;79;cs;RL;84029
macro;79;cs;RL;61456
macro;79;cs;RL;32634
macro;79;cs;RL;70001
macro;79;cs;RL;55484
macro;79;cs;RL;64419
macro;79;cs;RL;41263
macro;79;cs;RL;51562
macro;79;cs;RL;65672
macro;79;cs;RL;63262
macro;79;cs;RL;27069
macro;79;cs;RL;26814
macro;79;cs;RL;12529
macro;79;cs;RL;17267
macro;79;cs;RL;31845
macro;79;cs;RL;62230
macro;79;cs;RL;38932
macro;79;cs;RL;37819
macro;79;cs;RL;39250
macro;79;cs;RL;82675
macro;79;cs;RL;56668
macro;79;cs;RL;80017
macro;79;cs;RL;61860
macro;79;cs;RL;29427
macro;79;cs;RL;74435
macro;79;cs;RL;9714
macro;79;cs;RL;53711
macro;79;cs;RL;62248
macro;79;cs;RL;49876
macro;79;cs;RL;34755
macro;79;cs;RL;27226
macro;79;cs;RL;15021
macro;79;cs;RL;34609
macro;79;cs;RL;46975
macro;79;cs;RL;88220
macro;79;cs;RL;86581
macro;79;cs;RL;50457
macro;79;cs;RL;62250
macro;79;cs;RL;18305
macro;79;cs;RL;69212
macro;79;cs;RL;58706
macro;79;cs;RL;68289
macro;79;cs;RL;73103
macro;79;cs;RL;46679
macro;79;cs;RL;23528
macro;79;cs;RL;9092
macro;79;cs;RL;6531
macro;79;cs;RL;57762
macro;79;cs;RL;35083
macro;79;cs;RL;50713
macro;79;cs;RL;23321
macro;79;cs;RL;62841
macro;79;cs;RL;13541
macro;79;cs;RL;58458
macro;79;cs;RL;43672
macro;79;cs;RL;25857
macro;79;cs;RL;70824
macro;79;cs;RL;49983
macro;79;cs;RL;29411
macro;79;cs;RL;27891
macro;79;cs;RL;49663
macro;79;cs;RL;20448
macro;79;cs;RL;65948
macro;79;cs;RL;37692
macro;79;cs;RL;12877
macro;79;cs;RL;62040
macro;79;cs;RL;15353
macro;79;cs;RL;73542
macro;79;cs;RL;44094
macro;79;cs;RL;87257
macro;79;cs;RL;41387
macro;79;cs;RL;88311
macro;79;cs;RL;14127
macro;79;cs;RL;11687
macro;79;cs;RL;30235
macro;79;cs;RL;45720
macro;79;cs;RL;50263
macro;79;cs;RL;70751
macro;79;cs;RL;29911
macro;79;cs;RL;30030
macro;79;cs;RL;58423
macro;79;cs;RL;28075
macro;79;cs;RL;45958
macro;79;cs;RL;43656
macro;79;cs;RL;7678
macro;79;cs;RL;3895
macro;79;cs;RL;23588
macro;79;cs;RL;25065
macro;79;cs;RL;73664
macro;79;cs;RL;87400
macro;79;cs;RL;62235
macro;79;cs;RL;62007
macro;79;cs;RL;18560
macro;79;cs;RL;30147
macro;79;cs;RL;64850
macro;79;cs;RL;22817
macro;79;cs;RL;65557
macro;79;cs;RL;22502
macro;79;cs;RL;20697
macro;79;cs;RL;53452
macro;79;cs;RL;13350
macro;79;cs;RL;40868
macro;79;cs;RL;55551
macro;79;cs;RL;73965
macro;79;cs;RL;30138
macro;79;cs;RL;73436
macro;79;cs;RL;13524
macro;79;cs;RL;6917
macro;79;cs;RL;25843
macro;79;cs;RL;182
macro;79;cs;RL;37816
macro;79;cs;RL;26957
macro;79;cs;RL;13554
macro;79;cs;RL;62931
macro;79;cs;RL;665
macro;79;cs;RL;38580
macro;79;cs;RL;753
macro;79;cs;RL;34956
macro;79;cs;RL;87011
macro;79;cs;RL;41180
macro;79;cs;RL;25848
macro;79;cs;RL;23429
